2025-01-07 11:14:58 [INFO]: Loading Overrides...
2025-01-07 11:14:58 [INFO]: Loading World Types...
2025-01-07 11:14:58 [INFO]: - World Type for 'world' set to 'NORMAL'
2025-01-07 11:14:58 [INFO]: - World Type for 'world_nether' set to 'NETHER'
2025-01-07 11:14:58 [INFO]: - World Type for 'world_the_end' set to 'NORMAL'
2025-01-07 11:14:58 [INFO]: Loading Defaults...
2025-01-07 11:14:58 [INFO]: Loading Custom Worlds...
2025-01-07 11:14:58 [INFO]: [WARN] - Custom World 'custom_world_1' was not registered because world does NOT exist
2025-01-07 11:14:58 [INFO]: [WARN] - Custom World 'other_custom_world' was not registered because world does NOT exist
2025-01-07 11:14:58 [SEVERE]: The particle 'EXPLOSION_NORMAL' created a fatal error when loading particles! Your MC version isn't supported!
2025-01-07 11:15:01 [INFO]: Database COOLDOWN:spawn configured and loaded!
2025-01-12 05:49:20 [INFO]: Ahsan_69 executed: /betterrtp:rtp world world
2025-01-12 06:05:52 [INFO]: Fanakoyt executed: /betterrtp:rtp world desert
2025-01-12 06:06:00 [INFO]: Fanakoyt executed: /betterrtp:rtp world desert
2025-01-12 06:36:28 [INFO]: Glizzy executed: /betterrtp:rtp world desert
2025-01-12 06:36:39 [INFO]: Glizzy executed: /betterrtp:rtp world world
2025-01-12 06:44:47 [INFO]: Luckie_pii executed: /betterrtp:rtp world world
2025-01-12 06:44:57 [INFO]: Luckie_pii executed: /betterrtp:rtp world world
2025-01-12 06:54:49 [INFO]: HP_SAD executed: /betterrtp:rtp world desert
2025-01-12 06:55:33 [INFO]: HP_SAD executed: /betterrtp:rtp world desert
2025-01-12 07:21:48 [INFO]: Nik6767 executed: /betterrtp:rtp world desert
2025-01-12 07:23:19 [INFO]: Nik6767 executed: /betterrtp:rtp world desert
2025-01-12 07:42:33 [INFO]: gameing80 executed: /betterrtp:rtp world world
2025-01-12 07:46:07 [INFO]: gameing80 executed: /betterrtp:rtp world world
2025-01-12 07:47:29 [INFO]: gameing80 executed: /betterrtp:rtp world world
2025-01-12 08:04:54 [INFO]: MrAlpha12_yt executed: /betterrtp:rtp world world
2025-01-12 08:05:06 [INFO]: __NotDemon__ executed: /betterrtp:rtp world desert
2025-01-12 08:05:26 [INFO]: __NotDemon__ executed: /betterrtp:rtp world desert
2025-01-12 08:05:39 [INFO]: __NotDemon__ executed: /betterrtp:rtp world world
2025-01-12 08:05:49 [INFO]: __NotDemon__ executed: /betterrtp:rtp world desert
2025-01-12 08:05:58 [INFO]: _NotSensei_ executed: /betterrtp:rtp world world
2025-01-12 08:07:04 [INFO]: _NotSensei_ executed: /betterrtp:rtp world world
2025-01-12 08:10:47 [INFO]: NotHelix_ executed: /betterrtp:rtp world desert
2025-01-12 08:11:49 [INFO]: NotHelix_ executed: /betterrtp:rtp world world
2025-01-12 08:12:12 [INFO]: Itzkunnukiller executed: /betterrtp:rtp world desert
2025-01-12 08:16:56 [INFO]: NotHelix_ executed: /betterrtp:rtp world world
2025-01-12 08:24:05 [INFO]: NotHelix_ executed: /betterrtp:rtp world desert
2025-01-12 08:24:07 [INFO]: NotSane001 executed: /betterrtp:rtp world desert
2025-01-12 08:24:16 [INFO]: NotSane001 executed: /betterrtp:rtp world desert
2025-01-12 08:24:27 [INFO]: NotSane001 executed: /betterrtp:rtp world world
2025-01-12 08:39:41 [INFO]: gaglukalamunshi executed: /betterrtp:rtp world world
2025-01-12 08:39:46 [INFO]: gaglukalamunshi executed: /betterrtp:rtp world desert
2025-01-12 09:00:21 [INFO]: BetterKarn executed: /betterrtp:rtp world world
2025-01-12 09:00:35 [INFO]: BetterKarn executed: /betterrtp:rtp world desert
2025-01-12 09:19:13 [INFO]: UNKNOWN36664 executed: /betterrtp:rtp world world
2025-01-12 09:26:24 [INFO]: Rabbet executed: /betterrtp:rtp world desert
2025-01-12 09:38:12 [INFO]: Tuandat1pc executed: /betterrtp:rtp world desert
2025-01-12 09:42:59 [INFO]: Tuandat1pc executed: /betterrtp:rtp world desert
2025-01-12 09:51:50 [INFO]: simplydesk executed: /betterrtp:rtp world world
2025-01-12 09:52:01 [INFO]: simplydesk executed: /betterrtp:rtp world world
2025-01-12 09:52:07 [INFO]: simplydesk executed: /betterrtp:rtp world desert
2025-01-12 09:58:53 [INFO]: 1711_KajiMc executed: /betterrtp:rtp world world
2025-01-12 09:59:18 [INFO]: 1711_KajiMc executed: /betterrtp:rtp world world
2025-01-12 09:59:55 [INFO]: 1711_KajiMc executed: /betterrtp:rtp world desert
2025-01-12 10:08:28 [INFO]: NotPicBlade executed: /betterrtp:rtp world world
2025-01-12 10:08:46 [INFO]: NotPicBlade executed: /betterrtp:rtp world world
2025-01-12 10:16:48 [INFO]: simplydesk executed: /betterrtp:rtp world world
2025-01-12 10:16:51 [INFO]: simplydesk executed: /betterrtp:rtp world world
2025-01-12 10:16:53 [INFO]: simplydesk executed: /betterrtp:rtp world desert
2025-01-12 10:17:02 [INFO]: simplydesk executed: /betterrtp:rtp world desert
2025-01-12 10:35:34 [INFO]: ExoOp__ executed: /betterrtp:rtp world desert
2025-01-12 10:35:50 [INFO]: ExoOp__ executed: /betterrtp:rtp world desert
2025-01-12 10:36:02 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-12 10:37:14 [INFO]: ExoOp__ executed: /betterrtp:rtp world desert
2025-01-12 10:37:37 [INFO]: ExoOp__ executed: /betterrtp:rtp world desert
2025-01-12 10:38:06 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-12 11:17:06 [INFO]: aditya89 executed: /betterrtp:rtp world world
2025-01-12 11:17:14 [INFO]: aditya89 executed: /betterrtp:rtp world world
2025-01-12 11:17:18 [INFO]: aditya89 executed: /betterrtp:rtp world world
2025-01-12 11:17:21 [INFO]: aditya89 executed: /betterrtp:rtp world desert
2025-01-12 11:44:21 [INFO]: GauranshXD executed: /betterrtp:rtp world world
2025-01-12 11:53:31 [INFO]: God_X_Soul executed: /betterrtp:rtp world desert
2025-01-12 11:54:15 [INFO]: simplydesk executed: /betterrtp:rtp world desert
2025-01-12 11:56:16 [INFO]: senpaispider_24 executed: /betterrtp:rtp world desert
2025-01-12 11:58:29 [INFO]: Faudeen1234 executed: /betterrtp:rtp world world
2025-01-12 12:43:38 [INFO]: unmoed executed: /betterrtp:rtp world world
2025-01-12 13:38:47 [INFO]: Retraktor executed: /betterrtp:rtp world desert
2025-01-12 13:39:11 [INFO]: Retraktor executed: /betterrtp:rtp world world
2025-01-12 13:39:18 [INFO]: Retraktor executed: /betterrtp:rtp world world
2025-01-12 13:54:37 [INFO]: OneeeeChannnnn executed: /betterrtp:rtp world desert
2025-01-12 15:21:23 [INFO]: jameaibdmc90 executed: /betterrtp:rtp world world
2025-01-12 21:17:51 [INFO]: PVPOP executed: /betterrtp:rtp world world
2025-01-12 23:48:25 [INFO]: not_durgesh executed: /betterrtp:rtp world desert
2025-01-13 00:00:27 [INFO]: 1711_KajiMc executed: /betterrtp:rtp world desert
2025-01-13 00:56:34 [INFO]: Berskeweeee executed: /betterrtp:rtp world desert
2025-01-13 00:56:43 [INFO]: Berskeweeee executed: /betterrtp:rtp world world
2025-01-13 01:33:39 [INFO]: RG_W4RRIOR_18 executed: /betterrtp:rtp world world
2025-01-13 01:33:55 [INFO]: RG_W4RRIOR_18 executed: /betterrtp:rtp world world
2025-01-13 01:57:19 [INFO]: GODAAKASH executed: /betterrtp:rtp world world
2025-01-13 02:05:52 [INFO]: not_flamegamer executed: /betterrtp:rtp world world
2025-01-13 02:06:08 [INFO]: not_flamegamer executed: /betterrtp:rtp world desert
2025-01-13 02:06:10 [INFO]: not_flamegamer executed: /betterrtp:rtp world desert
2025-01-13 02:06:27 [INFO]: not_flamegamer executed: /betterrtp:rtp world world
2025-01-13 02:10:16 [INFO]: protewst executed: /betterrtp:rtp world world
2025-01-13 02:18:03 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world world
2025-01-13 02:18:16 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world world
2025-01-13 02:18:29 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world world
2025-01-13 02:18:33 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world world
2025-01-13 02:19:06 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world world
2025-01-13 02:20:05 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world desert
2025-01-13 02:21:01 [INFO]: Zihaff4 executed: /betterrtp:rtp world world
2025-01-13 02:21:05 [INFO]: Zihaff4 executed: /betterrtp:rtp world desert
2025-01-13 02:22:38 [INFO]: itzAdarshplayz executed: /betterrtp:rtp world desert
2025-01-13 02:25:37 [INFO]: Zihaff4 executed: /betterrtp:rtp world desert
2025-01-13 02:48:38 [INFO]: ShielyTK executed: /betterrtp:rtp world world
2025-01-13 04:08:20 [INFO]: _ItzMist executed: /betterrtp:rtp world world
2025-01-13 04:14:21 [INFO]: I_AMCOSMIC executed: /betterrtp:rtp world desert
2025-01-13 04:37:31 [INFO]: tiuu executed: /betterrtp:rtp world world
2025-01-13 04:37:34 [INFO]: tiuu executed: /betterrtp:rtp world world
2025-01-13 05:02:52 [INFO]: adfsdfd executed: /betterrtp:rtp world world
2025-01-13 05:03:03 [INFO]: Itz_SEA executed: /betterrtp:rtp world desert
2025-01-13 05:03:19 [INFO]: Itz_SEA executed: /betterrtp:rtp world desert
2025-01-13 05:03:32 [INFO]: Itz_SEA executed: /betterrtp:rtp world world
2025-01-13 05:04:54 [INFO]: Itz_SEA executed: /betterrtp:rtp world world
2025-01-13 05:05:01 [INFO]: Itz_SEA executed: /betterrtp:rtp world desert
2025-01-13 05:06:27 [INFO]: adfsdfd executed: /betterrtp:rtp world world
2025-01-13 05:07:03 [INFO]: Itz_SEA executed: /betterrtp:rtp world desert
2025-01-13 05:16:25 [INFO]: lakshay9090 executed: /betterrtp:rtp world world
2025-01-13 05:16:39 [INFO]: lakshay9090 executed: /betterrtp:rtp world world
2025-01-13 05:17:03 [INFO]: lakshay9090 executed: /betterrtp:rtp world world
2025-01-13 05:17:14 [INFO]: lakshay9090 executed: /betterrtp:rtp world desert
2025-01-13 05:18:47 [INFO]: soulisreal executed: /betterrtp:rtp world world
2025-01-13 05:47:34 [INFO]: Nishuytpro executed: /betterrtp:rtp world desert
2025-01-13 06:08:05 [INFO]: dolphiNswer executed: /betterrtp:rtp world world
2025-01-13 06:09:33 [INFO]: Noob_shailesh executed: /betterrtp:rtp world world
2025-01-13 06:11:08 [INFO]: Lynx executed: /betterrtp:rtp world desert
2025-01-13 06:11:10 [INFO]: Lynx executed: /betterrtp:rtp world world
2025-01-13 06:11:17 [INFO]: Lynx executed: /betterrtp:rtp world world
2025-01-13 06:46:37 [INFO]: CaryBaby305 executed: /betterrtp:rtp world world
2025-01-13 06:52:25 [INFO]: CaryBaby305 executed: /betterrtp:rtp world world
2025-01-13 06:52:48 [INFO]: CaryBaby305 executed: /betterrtp:rtp world world
2025-01-13 06:53:00 [INFO]: CaryBaby305 executed: /betterrtp:rtp world desert
2025-01-13 07:03:44 [INFO]: gameing300 executed: /betterrtp:rtp world world
2025-01-13 07:03:47 [INFO]: gameing300 executed: /betterrtp:rtp world desert
2025-01-13 07:03:52 [INFO]: gameing300 executed: /betterrtp:rtp world desert
2025-01-13 07:04:00 [INFO]: gameing300 executed: /betterrtp:rtp world desert
2025-01-13 07:05:28 [INFO]: _jishan_ executed: /betterrtp:rtp world desert
2025-01-13 07:05:40 [INFO]: _jishan_ executed: /betterrtp:rtp world world
2025-01-13 07:20:16 [INFO]: ZawashiiChick executed: /betterrtp:rtp world world
2025-01-13 07:21:05 [INFO]: ZawashiiChick executed: /betterrtp:rtp world world
2025-01-13 07:21:57 [INFO]: ZawashiiChick executed: /betterrtp:rtp world world
2025-01-13 07:28:05 [INFO]: I_am_hogalala executed: /betterrtp:rtp world world
2025-01-13 07:28:26 [INFO]: I_am_hogalala executed: /betterrtp:rtp world world
2025-01-13 07:34:09 [INFO]: Kunokyo executed: /betterrtp:rtp world desert
2025-01-13 07:39:06 [INFO]: _JustSk1ll executed: /betterrtp:rtp world desert
2025-01-13 07:39:14 [INFO]: _JustSk1ll executed: /betterrtp:rtp world world
2025-01-13 07:49:07 [INFO]: huytop1otg executed: /betterrtp:rtp world world
2025-01-13 07:49:16 [INFO]: huytop1otg executed: /betterrtp:rtp world desert
2025-01-13 07:49:23 [INFO]: huytop1otg executed: /betterrtp:rtp world desert
2025-01-13 08:05:18 [INFO]: tevn executed: /betterrtp:rtp world world
2025-01-13 08:05:28 [INFO]: tevn executed: /betterrtp:rtp world desert
2025-01-13 08:07:15 [INFO]: braveboy75 executed: /betterrtp:rtp world world
2025-01-13 08:10:03 [INFO]: braveboy75 executed: /betterrtp:rtp world desert
2025-01-13 08:10:31 [INFO]: braveboy75 executed: /betterrtp:rtp world world
2025-01-13 08:22:08 [INFO]: TheSilentBoy__56 executed: /betterrtp:rtp world desert
2025-01-13 08:22:15 [INFO]: Faudeen1234 executed: /betterrtp:rtp world world
2025-01-13 08:22:19 [INFO]: TheSilentBoy__56 executed: /betterrtp:rtp world world
2025-01-13 08:22:51 [INFO]: TheSilentBoy__56 executed: /betterrtp:rtp world world
2025-01-13 08:28:02 [INFO]: Pranam7 executed: /betterrtp:rtp world world
2025-01-13 08:28:09 [INFO]: Pranam7 executed: /betterrtp:rtp world desert
2025-01-13 08:31:48 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-13 08:32:35 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-13 08:33:19 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-13 08:41:13 [INFO]: tao_la_hienMC12 executed: /betterrtp:rtp world desert
2025-01-13 08:41:27 [INFO]: tao_la_hienMC12 executed: /betterrtp:rtp world desert
2025-01-13 08:43:50 [INFO]: _Predator_1 executed: /betterrtp:rtp world desert
2025-01-13 08:44:04 [INFO]: _Predator_1 executed: /betterrtp:rtp world world
2025-01-13 08:46:47 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-13 08:46:53 [INFO]: _Predator_1 executed: /betterrtp:rtp world world
2025-01-13 08:49:23 [INFO]: BankuGG executed: /betterrtp:rtp world desert
2025-01-13 08:51:17 [INFO]: BankuGG executed: /betterrtp:rtp world world
2025-01-13 08:57:36 [INFO]: BankuGG executed: /betterrtp:rtp world desert
2025-01-13 09:25:00 [INFO]: Honeyxpie executed: /betterrtp:rtp world world
2025-01-13 09:30:41 [INFO]: Honeyxpie executed: /betterrtp:rtp world world
2025-01-13 09:32:54 [INFO]: _SoNation executed: /betterrtp:rtp world world
2025-01-13 09:33:10 [INFO]: _SoNation executed: /betterrtp:rtp world world
2025-01-13 09:33:16 [INFO]: Pro_Gamerz1122 executed: /betterrtp:rtp world world
2025-01-13 09:33:33 [INFO]: Pro_Gamerz1122 executed: /betterrtp:rtp world world
2025-01-13 09:34:06 [INFO]: Pro_Gamerz1122 executed: /betterrtp:rtp world desert
2025-01-13 09:34:18 [INFO]: Pro_Gamerz1122 executed: /betterrtp:rtp world world
2025-01-13 10:03:35 [INFO]: NxgPlayZ executed: /betterrtp:rtp world world
2025-01-13 10:03:46 [INFO]: NxgPlayZ executed: /betterrtp:rtp world world
2025-01-13 10:20:13 [INFO]: DoYouLikeLowii executed: /betterrtp:rtp world world
2025-01-13 10:24:31 [INFO]: lanhquaemoi executed: /betterrtp:rtp world world
2025-01-13 10:53:11 [INFO]: lakshay9090 executed: /betterrtp:rtp world world
2025-01-13 11:02:36 [INFO]: IsNotElish01Pro executed: /betterrtp:rtp world world
2025-01-13 11:02:47 [INFO]: IsNotElish01Pro executed: /betterrtp:rtp world desert
2025-01-13 11:06:14 [INFO]: FNxKilleR executed: /betterrtp:rtp world world
2025-01-13 11:06:19 [INFO]: IsNotElish01Pro executed: /betterrtp:rtp world world
2025-01-13 11:06:30 [INFO]: FNxKilleR executed: /betterrtp:rtp world world
2025-01-13 11:07:01 [INFO]: FNxKilleR executed: /betterrtp:rtp world world
2025-01-13 11:07:11 [INFO]: FNxKilleR executed: /betterrtp:rtp world desert
2025-01-13 11:09:33 [INFO]: Naruto_4847 executed: /betterrtp:rtp world world
2025-01-13 11:10:59 [INFO]: Naruto_4847 executed: /betterrtp:rtp world world
2025-01-13 11:21:17 [INFO]: Yooooooooo9 executed: /betterrtp:rtp world desert
2025-01-13 11:21:33 [INFO]: Yooooooooo9 executed: /betterrtp:rtp world world
2025-01-13 11:22:15 [INFO]: jin_18 executed: /betterrtp:rtp world desert
2025-01-13 11:30:39 [INFO]: jin_18 executed: /betterrtp:rtp world world
2025-01-13 11:38:56 [INFO]: MrRelux executed: /betterrtp:rtp world world
2025-01-13 12:02:53 [INFO]: DEEP_Playz69 executed: /betterrtp:rtp world desert
2025-01-13 12:03:01 [INFO]: DEEP_Playz69 executed: /betterrtp:rtp world world
2025-01-13 12:03:14 [INFO]: DEEP_Playz69 executed: /betterrtp:rtp world world
2025-01-13 12:03:32 [INFO]: DEEP_Playz69 executed: /betterrtp:rtp world world
2025-01-13 12:16:38 [INFO]: pewdiepie2456 executed: /betterrtp:rtp world world
2025-01-13 12:19:50 [INFO]: imgamerhumble executed: /betterrtp:rtp world desert
2025-01-13 12:20:10 [INFO]: imgamerhumble executed: /betterrtp:rtp world world
2025-01-13 12:40:10 [INFO]: jin_18 executed: /betterrtp:rtp world desert
2025-01-13 14:59:59 [INFO]: LivingVansh executed: /betterrtp:rtp world world
2025-01-13 15:45:35 [INFO]: JinPlayer17 executed: /betterrtp:rtp world world
2025-01-13 15:45:50 [INFO]: JinPlayer17 executed: /betterrtp:rtp world world
2025-01-13 15:46:03 [INFO]: JinPlayer17 executed: /betterrtp:rtp world desert
2025-01-13 17:05:24 [INFO]: LivingVansh executed: /betterrtp:rtp world desert
2025-01-13 23:24:31 [INFO]: AMAN0707 executed: /betterrtp:rtp world desert
2025-01-13 23:24:42 [INFO]: AMAN0707 executed: /betterrtp:rtp world world
2025-01-14 00:02:53 [INFO]: ItzDeephill96 executed: /betterrtp:rtp world desert
2025-01-14 00:03:02 [INFO]: ItzDeephill96 executed: /betterrtp:rtp world world
2025-01-14 00:07:13 [INFO]: WashierWolf29 executed: /betterrtp:rtp world desert
2025-01-14 00:07:28 [INFO]: WashierWolf29 executed: /betterrtp:rtp world desert
2025-01-14 00:55:54 [INFO]: kraigaming executed: /betterrtp:rtp world world
2025-01-14 01:40:16 [INFO]: akgaming27283773 executed: /betterrtp:rtp world world
2025-01-14 01:40:26 [INFO]: akgaming27283773 executed: /betterrtp:rtp world world
2025-01-14 02:12:46 [INFO]: Tramplayz8 executed: /betterrtp:rtp world world
2025-01-14 02:12:59 [INFO]: Tramplayz8 executed: /betterrtp:rtp world world
2025-01-14 02:24:39 [INFO]: Hthanhdeptrai executed: /betterrtp:rtp world world
2025-01-14 02:27:17 [INFO]: Hthanhdeptrai executed: /betterrtp:rtp world desert
2025-01-14 02:40:14 [INFO]: LIAM_GREAT123 executed: /betterrtp:rtp world world
2025-01-14 02:40:56 [INFO]: LIAM_GREAT123 executed: /betterrtp:rtp world world
2025-01-14 02:41:08 [INFO]: LIAM_GREAT123 executed: /betterrtp:rtp world desert
2025-01-14 02:48:18 [INFO]: Mochilicious executed: /betterrtp:rtp world desert
2025-01-14 02:48:27 [INFO]: Mochilicious executed: /betterrtp:rtp world world
2025-01-14 02:52:09 [INFO]: jin_18 executed: /betterrtp:rtp world world
2025-01-14 02:52:39 [INFO]: jin_18 executed: /betterrtp:rtp world desert
2025-01-14 03:03:08 [INFO]: KVM_BOB_2 executed: /betterrtp:rtp world world
2025-01-14 03:03:20 [INFO]: KVM_BOB_2 executed: /betterrtp:rtp world world
2025-01-14 03:03:35 [INFO]: KVM_BOB_2 executed: /betterrtp:rtp world world
2025-01-14 03:40:13 [INFO]: KVM_BOB_2 executed: /betterrtp:rtp world desert
2025-01-14 03:40:23 [INFO]: KVM_BOB_2 executed: /betterrtp:rtp world desert
2025-01-14 03:58:08 [INFO]: nam executed: /betterrtp:rtp world desert
2025-01-14 04:05:02 [INFO]: _SoNation executed: /betterrtp:rtp world world
2025-01-14 04:05:06 [INFO]: LivingLegendXD executed: /betterrtp:rtp world world
2025-01-14 04:05:08 [INFO]: QaziGaming executed: /betterrtp:rtp world desert
2025-01-14 04:05:17 [INFO]: QaziGaming executed: /betterrtp:rtp world world
2025-01-14 04:05:18 [INFO]: _SoNation executed: /betterrtp:rtp world desert
2025-01-14 04:05:23 [INFO]: LivingLegendXD executed: /betterrtp:rtp world desert
2025-01-14 04:05:59 [INFO]: _SoNation executed: /betterrtp:rtp world desert
2025-01-14 04:08:51 [INFO]: _SoNation executed: /betterrtp:rtp world world
2025-01-14 04:13:01 [INFO]: ToxicKid911 executed: /betterrtp:rtp world desert
2025-01-14 04:13:24 [INFO]: ToxicKid911 executed: /betterrtp:rtp world desert
2025-01-14 04:13:47 [INFO]: ToxicKid911 executed: /betterrtp:rtp world desert
2025-01-14 04:14:22 [INFO]: ToxicKid911 executed: /betterrtp:rtp world world
2025-01-14 04:14:30 [INFO]: matr1xxop executed: /betterrtp:rtp world desert
2025-01-14 04:14:42 [INFO]: matr1xxop executed: /betterrtp:rtp world world
2025-01-14 04:25:17 [INFO]: DemonBlitz_ executed: /betterrtp:rtp world world
2025-01-14 04:25:21 [INFO]: DemonBlitz_ executed: /betterrtp:rtp world world
2025-01-14 04:27:40 [INFO]: readeye executed: /betterrtp:rtp world desert
2025-01-14 04:39:24 [INFO]: _Goldy_gamer executed: /betterrtp:rtp world world
2025-01-14 04:44:22 [INFO]: behlol145 executed: /betterrtp:rtp world desert
2025-01-14 05:54:58 [INFO]: Proyash_Gamer executed: /betterrtp:rtp world world
2025-01-14 06:01:38 [INFO]: Proyash_Gamer executed: /betterrtp:rtp world world
2025-01-14 06:01:41 [INFO]: Proyash_Gamer executed: /betterrtp:rtp world desert
2025-01-14 06:33:00 [INFO]: Primebeflix executed: /betterrtp:rtp world desert
2025-01-14 06:37:55 [INFO]: kraigaming executed: /betterrtp:rtp world desert
2025-01-14 06:44:36 [INFO]: ExoOp__ executed: /betterrtp:rtp world world
2025-01-14 06:53:27 [INFO]: Aliimranyt executed: /betterrtp:rtp world world
2025-01-14 06:53:37 [INFO]: Aliimranyt executed: /betterrtp:rtp world desert
2025-01-14 06:57:20 [INFO]: bluegamerz90 executed: /betterrtp:rtp world world
2025-01-14 06:59:42 [INFO]: bluegamerz90 executed: /betterrtp:rtp world world
2025-01-14 07:16:11 [INFO]: AKSHAJ1234567 executed: /betterrtp:rtp world world
2025-01-14 07:39:24 [INFO]: TIRTH6600 executed: /betterrtp:rtp world world
2025-01-14 07:39:28 [INFO]: TIRTH6600 executed: /betterrtp:rtp world world
2025-01-14 07:39:29 [INFO]: TIRTH6600 executed: /betterrtp:rtp world world
2025-01-14 07:51:17 [INFO]: AKSHAJ1234567 executed: /betterrtp:rtp world world
2025-01-14 08:28:36 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-14 08:28:36 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=-972.5,y=165.0,z=554.5,pitch=13.03156,yaw=165.76941}
2025-01-14 08:36:04 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-14 08:36:04 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=967.5,y=103.0,z=-39.5,pitch=5.1227884,yaw=46.15797}
2025-01-14 08:48:17 [INFO]: JesterClown executed: /betterrtp:rtp world desert
2025-01-14 09:01:37 [INFO]: KillerDream2597 executed: /betterrtp:rtp world desert
2025-01-14 09:01:53 [INFO]: KillerDream2597 executed: /betterrtp:rtp world world
2025-01-14 09:22:51 [INFO]: NOT_LONG_GAMING executed: /betterrtp:rtp world world
2025-01-14 09:22:54 [INFO]: NotKind07 executed: /betterrtp:rtp world world
2025-01-14 09:22:58 [INFO]: NOT_LONG_GAMING executed: /betterrtp:rtp world world
2025-01-14 09:23:08 [INFO]: NOT_LONG_GAMING executed: /betterrtp:rtp world desert
2025-01-14 09:23:10 [INFO]: NOT_LONG_GAMING executed: /betterrtp:rtp world desert
2025-01-14 09:23:12 [INFO]: NotKind07 executed: /betterrtp:rtp world desert
2025-01-14 09:52:36 [INFO]: thapaaa executed: /betterrtp:rtp world world
2025-01-14 10:45:30 [INFO]: Zumlie executed: /betterrtp:rtp world desert
2025-01-14 10:54:04 [INFO]: Zumlie executed: /betterrtp:rtp world world
2025-01-14 10:57:59 [INFO]: inxane7 executed: /betterrtp:rtp world desert
2025-01-14 10:58:12 [INFO]: inxane7 executed: /betterrtp:rtp world desert
2025-01-14 10:58:16 [INFO]: inxane7 executed: /betterrtp:rtp world desert
2025-01-14 11:09:20 [INFO]: Zumlie executed: /betterrtp:rtp world desert
2025-01-14 11:28:24 [INFO]: IshuHehe executed: /betterrtp:rtp world desert
2025-01-14 11:30:06 [INFO]: IshuHehe executed: /betterrtp:rtp world desert
2025-01-14 11:50:38 [INFO]: protewst executed: /betterrtp:rtp world world
2025-01-14 11:51:13 [INFO]: BLASTYGAMING executed: /betterrtp:rtp world desert
2025-01-14 11:51:16 [INFO]: protewst executed: /betterrtp:rtp world desert
2025-01-14 11:51:50 [INFO]: BLASTYGAMING executed: /betterrtp:rtp world desert
2025-01-14 11:53:19 [INFO]: protewst executed: /betterrtp:rtp world desert
2025-01-14 12:01:38 [INFO]: Aarxvvv executed: /betterrtp:rtp world desert
2025-01-14 12:01:57 [INFO]: Aarxvvv executed: /betterrtp:rtp world world
2025-01-14 12:09:50 [INFO]: Mine_witch executed: /betterrtp:rtp world world
2025-01-14 12:28:42 [INFO]: AyanKingXd executed: /betterrtp:rtp world world
2025-01-14 12:28:51 [INFO]: AyanKingXd executed: /betterrtp:rtp world desert
2025-01-14 12:33:07 [INFO]: Ghaatakshaurya executed: /betterrtp:rtp world world
2025-01-14 12:49:39 [INFO]: gameing80 executed: /betterrtp:rtp world world
2025-01-14 14:32:02 [INFO]: ranshahi executed: /betterrtp:rtp world world
2025-01-14 14:32:12 [INFO]: ranshahi executed: /betterrtp:rtp world world
2025-01-14 14:35:07 [INFO]: ranshahi executed: /betterrtp:rtp world desert
2025-01-14 15:47:58 [INFO]: ProLegendOP executed: /betterrtp:rtp world desert
2025-01-14 15:48:11 [INFO]: ProLegendOP executed: /betterrtp:rtp world world
2025-01-14 15:57:28 [INFO]: BetterRexy_ executed: /betterrtp:rtp world world
2025-01-14 15:58:28 [INFO]: BetterRexy_ executed: /betterrtp:rtp world desert
2025-01-14 21:04:59 [INFO]: vumanhlonn executed: /betterrtp:rtp world world
2025-01-15 00:18:14 [INFO]: ItsDipOp__ executed: /betterrtp:rtp world world
2025-01-15 00:18:30 [INFO]: ItsDipOp__ executed: /betterrtp:rtp world desert
2025-01-15 00:22:42 [INFO]: darker12345 executed: /betterrtp:rtp world world
2025-01-15 00:23:02 [INFO]: darker12345 executed: /betterrtp:rtp world world
2025-01-15 00:23:10 [INFO]: darker12345 executed: /betterrtp:rtp world desert
2025-01-15 00:23:27 [INFO]: darker12345 executed: /betterrtp:rtp world world
2025-01-15 00:53:50 [INFO]: SpeedzPolo executed: /betterrtp:rtp world world
2025-01-15 00:54:02 [INFO]: SpeedzPolo executed: /betterrtp:rtp world world
2025-01-15 00:54:11 [INFO]: SpeedzPolo executed: /betterrtp:rtp world desert
2025-01-15 00:54:16 [INFO]: SpeedzPolo executed: /betterrtp:rtp world desert
2025-01-15 00:59:40 [INFO]: SpeedzPolo executed: /betterrtp:rtp world world
2025-01-15 01:13:41 [INFO]: DoveNumb executed: /betterrtp:rtp world desert
2025-01-15 01:13:43 [INFO]: DoveNumb executed: /betterrtp:rtp world world
